Fecha;Hora;Sistema;ETD;Detector;0-50 (km/h);50-80 (km/h);80-120 (km/h);120-255 (km/h);Velocidad media (km/h);0-6 (m);6-999 (m);Vehículos totales;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Rápido ERRENTERIA,AP-8;0;15;599;9;99,74;614;9;623;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Central ERRENTERIA,AP-8;2;199;459;4;89,53;587;77;664;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 277-ETD USURBIL, AP-8-ERRENTERIA,AP-8, GI-20 pk 2,400, GI-20 pk 5,000;Lento ERRENTERIA,AP-8;9;405;63;0;68,87;455;22;477;
2025-10-17;08:30:00 - 09:00:00;GI-2120;[GI-2120] 97-ETD NAVARRA-BEASAIN, GI-2120 pk 60,900, GI-2120 pk 63,400;Lento BEASAIN;11;24;1;0;53,75;30;6;36;
2025-10-17;08:30:00 - 09:00:00;GI-2120;[GI-2120] 97-ETD NAVARRA-BEASAIN, GI-2120 pk 60,900, GI-2120 pk 63,400;Lento NAVARRA;6;77;13;0;67,24;92;4;96;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Lento ERRENTERIA AP-8;1;97;97;2;82,79;186;11;197;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Rápido USURBIL, AP-8;1;117;87;1;79,95;187;19;206;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Central USURBIL, AP-8;0;158;214;1;85,28;365;8;373;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Lento USURBIL, AP-8;1;247;207;1;80,96;418;38;456;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Rápido ERRENTERIA AP-8;4;333;418;1;84,24;745;11;756;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 117-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 5,000, GI-20 pk 7,000;Central ERRENTERIA AP-8;22;548;263;1;75,07;753;81;834;
2025-10-17;08:30:00 - 09:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido SAN SEBASTIÁN;0;0;276;147;113,9;416;7;423;
2025-10-17;08:30:00 - 09:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central SAN SEBASTIÁN;1;22;448;38;101,33;416;93;509;
2025-10-17;08:30:00 - 09:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Central ANDOAIN;0;71;407;15;96,18;439;54;493;
2025-10-17;08:30:00 - 09:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento ANDOAIN;0;73;171;5;90,54;191;58;249;
2025-10-17;08:30:00 - 09:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Lento SAN SEBASTIÁN;1;22;208;15;99;226;20;246;
2025-10-17;08:30:00 - 09:00:00;A-15;[A-15] 69-ETD SAN SEBASTIÁN-ANDOAIN, A-15 pk 167,000, A-15 pk 169,300;Rápido ANDOAIN;2;7;318;27;101,94;350;4;354;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Lento PASAIA;6;216;18;1;66,93;216;25;241;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Central PASAIA;2;179;40;0;70,97;210;11;221;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Lento IRUN;280;214;6;0;43,02;466;34;500;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 84-ETD IRUN-PASAIA, GI-636 pk 9,500, GI-636 pk 12,500;Central IRUN;224;181;12;0;44,52;399;18;417;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Central IRUN;1;65;199;0;91,13;251;14;265;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Lento IRUN;1;298;53;0;70,16;308;44;352;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Lento PASAIA;2;161;63;1;74,69;188;39;227;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Rápido IRUN;0;12;155;1;97,74;167;1;168;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Rápido PASAIA;0;2;24;3;101,72;26;3;29;
2025-10-17;08:30:00 - 09:00:00;GI-636;[GI-636] 3-ETD PASAIA-IRUN, GI-636 pk 7,900, GI-636 pk 9,600;Central PASAIA;0;65;140;0;88,9;189;16;205;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Central ERRENTERIA AP-8;1;41;281;3;95,74;306;20;326;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Lento ERRENTERIA AP-8;33;481;479;1;80,61;933;61;994;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Lento USURBIL, AP-8;5;578;339;0;77,65;866;56;922;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Rápido ERRENTERIA AP-8;0;3;105;4;100,49;109;3;112;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Rápido USURBIL, AP-8;0;1;222;9;101,4;229;3;232;
2025-10-17;08:30:00 - 09:00:00;GI-20;[GI-20] 250-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 10,900, GI-20 pk 13,200;Central USURBIL, AP-8;1;70;257;1;92,45;297;32;329;
2025-10-17;08:30:00 - 09:00:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ASTIGARRAGA;381;5;0;0;25,52;326;60;386;
2025-10-17;08:30:00 - 09:00:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ERRENTERIA;335;19;0;0;27,15;325;29;354;
2025-10-17;08:30:00 - 09:00:00;GI-2632;[GI-2632] 87-ETD BIZKAIA-BEASAIN, GI-2632 pk 5,900, GI-2632 pk 9,700;Lento BIZKAIA;7;37;6;0;63,6;42;8;50;
2025-10-17;08:30:00 - 09:00:00;GI-2632;[GI-2632] 87-ETD BIZKAIA-BEASAIN, GI-2632 pk 5,900, GI-2632 pk 9,700;Lento BEASAIN;8;56;3;0;61,79;58;9;67;
2025-10-17;08:30:00 - 09:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Lento LASARTE-ORIA;0;81;372;20;95,7;339;134;473;
2025-10-17;08:30:00 - 09:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Central LASARTE-ORIA;1;1;337;50;104,86;379;10;389;
2025-10-17;08:30:00 - 09:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Lento VITORIA-GASTEIZ;1;27;415;12;98,81;361;94;455;
2025-10-17;08:30:00 - 09:00:00;N-I;[N-I] 111-ETD LASARTE-ORIA-VITORIA-GASTEIZ, N-I pk 417,900, N-I pk 426,300;Central VITORIA-GASTEIZ;0;1;333;91;108,48;414;11;425;
2025-10-17;08:30:00 - 09:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Lento IRUN;48;46;1;0;45,16;88;7;95;
2025-10-17;08:30:00 - 09:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Central IRUN;25;53;1;0;52,78;76;3;79;
2025-10-17;08:30:00 - 09:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Lento HENDAIA;165;100;2;0;40,54;258;9;267;
2025-10-17;08:30:00 - 09:00:00;GI-636-H;[GI-636-H] 258-ETD HENDAIA-IRUN, GI-636-H pk 0,000, GI-636-H pk 0,500;Central HENDAIA;8;32;4;0;60,91;43;1;44;
2025-10-17;08:30:00 - 09:00:00;GI-2130;[GI-2130] 132-ETD NAVARRA-TOLOSA, GI-2130 pk 11,700, GI-2130 pk 16,100;Lento TOLOSA;37;11;0;0;34,17;44;4;48;
2025-10-17;08:30:00 - 09:00:00;GI-2130;[GI-2130] 132-ETD NAVARRA-TOLOSA, GI-2130 pk 11,700, GI-2130 pk 16,100;Lento NAVARRA;19;22;0;0;46,46;34;7;41;
2025-10-17;08:30:00 - 09:00:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento EIBAR;6;12;0;0;51,67;15;3;18;
2025-10-17;08:30:00 - 09:00:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento ARABA;2;10;1;0;61,54;11;2;13;
2025-10-17;08:30:00 - 09:00:00;N-634;[N-634] 55-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 29,800, N-634 pk 31,000;Lento SANTANDER;171;13;0;0;27,83;167;17;184;
2025-10-17;08:30:00 - 09:00:00;N-634;[N-634] 55-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 29,800, N-634 pk 31,000;Lento SAN SEBASTIÁN;250;7;0;0;26,09;228;29;257;
2025-10-17;08:30:00 - 09:00:00;GI-631;[GI-631] 58-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 8,200, GI-631 pk 13,500;Lento ZUMAIA;1;136;39;0;72,53;162;14;176;
2025-10-17;08:30:00 - 09:00:00;GI-631;[GI-631] 58-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 8,200, GI-631 pk 13,500;Lento ZUMARRAGA;3;155;98;0;77,93;241;15;256;
2025-10-17;08:30:00 - 09:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Central A LA GI-41;1;24;57;0;88,84;79;3;82;
2025-10-17;08:30:00 - 09:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Lento A LA GI-41;10;184;40;0;69,27;208;26;234;
2025-10-17;08:30:00 - 09:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Lento ROTONDA GARBERA;3;409;44;0;68,11;428;28;456;
2025-10-17;08:30:00 - 09:00:00;GI-40;[GI-40] 287-ETD ROTONDA GARBERA-A LA GI-41, GI-40 pk 0,000, GI-40 pk 1,900;Central ROTONDA GARBERA;0;99;145;1;86,02;242;3;245;
2025-10-17;09:00:00 - 09:30:00;N-121-A;[N-121-A] 288-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 68,400, N-121-A pk 74,500;Lento NAVARRA;0;9;194;25;103;183;45;228;
2025-10-17;09:00:00 - 09:30:00;N-121-A;[N-121-A] 288-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 68,400, N-121-A pk 74,500;Lento BEHOBIA, GI-636;0;22;118;1;94,82;88;53;141;
2025-10-17;09:00:00 - 09:30:00;N-121-A;[N-121-A] 288-ETD BEHOBIA, GI-636-NAVARRA, N-121-A pk 68,400, N-121-A pk 74,500;Central BEHOBIA, GI-636;0;2;77;9;103,3;81;7;88;
2025-10-17;09:00:00 - 09:30:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento EIBAR;0;50;45;0;81,58;88;7;95;
2025-10-17;09:00:00 - 09:30:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Lento ARABA;1;33;29;0;80,48;56;7;63;
2025-10-17;09:00:00 - 09:30:00;GI-627;[GI-627] 9211-ETD ARABA-EIBAR, GI-627 pk 51,400, GI-627 pk 56,300;Central ARABA;0;1;17;0;98,06;17;1;18;
2025-10-17;09:00:00 - 09:30:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento HONDARRIBIA;375;181;1;0;38,13;540;17;557;
2025-10-17;09:00:00 - 09:30:00;N-638;[N-638] 118-ETD HONDARRIBIA-IRUN, N-638 pk 1,000, N-638 pk 2,400;Lento IRUN;154;285;2;0;51,19;424;17;441;
2025-10-17;09:00:00 - 09:30:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento EIBAR;5;7;0;0;48,33;10;2;12;
2025-10-17;09:00:00 - 09:30:00;GI-627;[GI-627] 52-ETD ARABA-EIBAR, GI-627 pk 19,300, GI-627 pk 27,200;Lento ARABA;3;7;1;0;57,27;10;1;11;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 104-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 0,100, N-634 pk 4,000;Lento SANTANDER;44;287;1;0;59,8;286;46;332;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 104-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 0,100, N-634 pk 4,000;Lento SAN SEBASTIÁN;31;229;2;0;60,53;222;40;262;
2025-10-17;09:00:00 - 09:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Central LASARTE-ORIA;0;13;83;5;97,48;92;9;101;
2025-10-17;09:00:00 - 09:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Lento LASARTE-ORIA;52;113;266;3;82,18;303;131;434;
2025-10-17;09:00:00 - 09:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Central VITORIA-GASTEIZ;0;1;104;10;103,17;105;10;115;
2025-10-17;09:00:00 - 09:30:00;N-I;[N-I] 168-ETD VITORIA-GASTEIZ-LASARTE-ORIA, N-I pk 412,500, N-I pk 417,900;Lento VITORIA-GASTEIZ;0;28;264;10;98,08;189;113;302;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento FRANCIA;133;5;0;0;26,45;126;12;138;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central FRANCIA;49;9;0;0;31,21;57;1;58;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Central IRUN;7;0;0;0;25;7;0;7;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 256-ETD FRANCIA-IRUN, GI-636 pk 17,000, GI-636 pk 17,300;Lento IRUN;121;4;0;0;26,28;110;15;125;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 71-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 1,000, GI-2132 pk 2,500;Lento LASARTE-ORIA;295;142;0;0;38;405;32;437;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 71-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 1,000, GI-2132 pk 2,500;Lento ASTIGARRAGA;119;218;1;0;51,02;308;30;338;
2025-10-17;09:00:00 - 09:30:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento TOLOSA;4;42;0;0;61,52;40;6;46;
2025-10-17;09:00:00 - 09:30:00;GI-2135;[GI-2135] 48-ETD NAVARRA-TOLOSA, GI-2135 pk 2,300, GI-2135 pk 11,200;Lento NAVARRA;0;48;0;0;65;45;3;48;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 40-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 22,800, N-634 pk 27,700;Lento SANTANDER;8;71;2;0;61,91;75;6;81;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 40-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 22,800, N-634 pk 27,700;Lento SAN SEBASTIÁN;1;75;4;0;66,25;69;11;80;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 119-ETD ASTIGARRAGA-LASARTE-ORIA, GI-2132 pk 2,500, GI-2132 pk 5,200;Lento LASARTE-ORIA;28;232;2;0;60,99;239;23;262;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 119-ETD ASTIGARRAGA-LASARTE-ORIA, GI-2132 pk 2,500, GI-2132 pk 5,200;Lento ASTIGARRAGA;21;181;1;0;61,03;184;19;203;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Lento ASTIGARRAGA;82;314;6;0;57,36;358;44;402;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Central LASARTE-ORIA;26;180;10;0;61,81;202;14;216;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 1-ETD LASARTE-ORIA-ASTIGARRAGA, GI-2132 pk 0,000, GI-2132 pk 1,000;Lento LASARTE-ORIA;93;220;10;0;54,57;289;34;323;
2025-10-17;09:00:00 - 09:30:00;GI-631;[GI-631] 9157-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 3,800, GI-631 pk 8,200;Lento ZUMARRAGA;0;174;43;0;71,94;194;23;217;
2025-10-17;09:00:00 - 09:30:00;GI-631;[GI-631] 9157-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 3,800, GI-631 pk 8,200;Lento ZUMAIA;1;146;72;0;76,32;198;21;219;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SAN SEBASTIÁN;52;197;3;0;57,16;237;15;252;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 106-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 58,200, N-634 pk 60,700;Lento SANTANDER;35;244;2;0;60,27;263;18;281;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ERRENTERIA;395;2;0;0;25,2;352;45;397;
2025-10-17;09:00:00 - 09:30:00;GI-2132;[GI-2132] 9136-ETD ERRENTERIA-ASTIGARRAGA, GI-2132 pk 15,200, GI-2132 pk 15,500;Lento ASTIGARRAGA;418;3;0;0;25,29;362;59;421;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 103-ETD PASAIA-PTE. BEHOBIA, GI-636 pk 12,500, GI-636 pk 15,300;Lento PASAIA;39;385;11;0;62,3;404;31;435;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 103-ETD PASAIA-PTE. BEHOBIA, GI-636 pk 12,500, GI-636 pk 15,300;Lento PTE. BEHOBIA;80;358;7;0;58,36;420;25;445;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Lento SANTANDER;0;72;80;0;83,42;140;12;152;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Central SANTANDER;0;2;45;3;101;50;0;50;
2025-10-17;09:00:00 - 09:30:00;N-634;[N-634] 317-ETD SAN SEBASTIÁN-SANTANDER, N-634 pk 62,000, N-634 pk 65,900;Lento SAN SEBASTIÁN;0;48;66;0;85,26;106;8;114;
2025-10-17;09:00:00 - 09:30:00;GI-3711;[GI-3711] 207-ETD UGARTE-BEDAIO, GI-3711 pk 0,000, GI-3711 pk 6,900;Lento UGARTE;1;1;0;0;45;2;0;2;
2025-10-17;09:00:00 - 09:30:00;GI-3711;[GI-3711] 207-ETD UGARTE-BEDAIO, GI-3711 pk 0,000, GI-3711 pk 6,900;Lento BEDAIO;0;1;0;0;65;1;0;1;
2025-10-17;09:00:00 - 09:30:00;GI-2630;[GI-2630] 9259-ETD URRETXU-BERGARA, GI-2630 pk 0,200, GI-2630 pk 3,600;Lento BERGARA;3;131;62;0;75,46;178;18;196;
2025-10-17;09:00:00 - 09:30:00;GI-2630;[GI-2630] 9259-ETD URRETXU-BERGARA, GI-2630 pk 0,200, GI-2630 pk 3,600;Lento URRETXU;5;145;24;0;68,68;154;20;174;
2025-10-17;09:00:00 - 09:30:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BIZKAIA;0;3;0;0;65;3;0;3;
2025-10-17;09:00:00 - 09:30:00;GI-2632;[GI-2632] 9159-ETD BEASAIN-BIZKAIA, GI-2632 pk 14,100, GI-2632 pk 17,200;Lento BEASAIN;1;5;0;0;58,33;6;0;6;
2025-10-17;09:00:00 - 09:30:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMAIA;205;109;0;0;38,89;290;24;314;
2025-10-17;09:00:00 - 09:30:00;GI-631;[GI-631] 158-ETD ZUMARRAGA-ZUMAIA, GI-631 pk 13,500, GI-631 pk 19,000;Lento ZUMARRAGA;176;81;0;0;37,61;230;27;257;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Central USURBIL, AP-8;0;221;331;1;86,08;475;78;553;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Lento USURBIL, AP-8;12;446;137;0;72,25;576;19;595;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Rápido ERRENTERIA AP-8;9;550;1;0;64,42;547;13;560;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Central ERRENTERIA AP-8;182;756;1;0;57,28;843;96;939;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Lento ERRENTERIA AP-8;19;336;0;0;62,86;340;15;355;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 116-ETD ERRENTERIA AP-8-USURBIL, AP-8, GI-20 pk 9,800, GI-20 pk 10,900;Rápido USURBIL, AP-8;0;31;331;4;97,47;340;26;366;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 249-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,800, GI-20 pk 15,900;Rápido USURBIL, AP-8;0;4;219;9;100,95;232;0;232;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 249-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,800, GI-20 pk 15,900;Lento USURBIL, AP-8;69;184;0;0;54,09;229;24;253;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 249-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,800, GI-20 pk 15,900;Central USURBIL, AP-8;1;53;337;0;95,06;352;39;391;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 249-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,800, GI-20 pk 15,900;Central ERRENTERIA AP-8;0;57;296;3;94,73;314;42;356;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 249-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,800, GI-20 pk 15,900;Rápido ERRENTERIA AP-8;0;0;118;2;100,67;118;2;120;
2025-10-17;09:00:00 - 09:30:00;GI-20;[GI-20] 249-ETD USURBIL, AP-8-ERRENTERIA AP-8, GI-20 pk 13,800, GI-20 pk 15,900;Lento ERRENTERIA AP-8;5;168;8;0;65,44;164;17;181;
2025-10-17;09:00:00 - 09:30:00;GI-3420;[GI-3420] 191-ETD ALTO ARITXULEGI-OIARTZUN, GI-3420 pk 0,000, GI-3420 pk 8,700;Lento ALTO ARITXULEGI;1;4;0;0;57;5;0;5;
2025-10-17;09:00:00 - 09:30:00;GI-3420;[GI-3420] 191-ETD ALTO ARITXULEGI-OIARTZUN, GI-3420 pk 0,000, GI-3420 pk 8,700;Lento OIARTZUN;4;4;0;0;45;8;0;8;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Lento PASAIA;186;45;0;0;32,79;188;43;231;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Central PASAIA;94;406;42;0;60,77;492;50;542;
2025-10-17;09:00:00 - 09:30:00;GI-636;[GI-636] 36-ETD PASAIA-IRUN, GI-636 pk 4,500, GI-636 pk 7,900;Central IRUN;5;394;44;0;68,02;393;50;443;
